date,value
1994-01-01,93.13
1994-02-01,93.38
1994-03-01,93.74
1994-04-01,93.14
1994-05-01,92.5
1994-06-01,93.91
1994-07-01,95.09
1994-08-01,95.54
1994-09-01,96.38
1994-10-01,96.78
1994-11-01,95.06
1994-12-01,93.97
1995-01-01,96.07
1995-02-01,96.84
1995-03-01,101.32
1995-04-01,102.19
1995-05-01,100.12
1995-06-01,100.27
1995-07-01,99.87
1995-08-01,99.12
1995-09-01,100.5
1995-10-01,102.34
1995-11-01,102.48
1995-12-01,101.6
1996-01-01,101.18
1996-02-01,99.78
1996-03-01,99.83
1996-04-01,98.53
1996-05-01,96.03
1996-06-01,95.75
1996-07-01,96.68
1996-08-01,98.68
1996-09-01,96.78
1996-10-01,95.24
1996-11-01,92.65
1996-12-01,90.14
1997-01-01,87.76
1997-02-01,86.43
1997-03-01,86.41
1997-04-01,86.76
1997-05-01,87.76
1997-06-01,87.4
1997-07-01,86.62
1997-08-01,86.87
1997-09-01,87.98
1997-10-01,88.23
1997-11-01,90.27
1997-12-01,90.64
1998-01-01,90.2
1998-02-01,90.25
1998-03-01,88.56
1998-04-01,87.01
1998-05-01,87.76
1998-06-01,87.76
1998-07-01,86.76
1998-08-01,88.28
1998-09-01,91.16
1998-10-01,92.75
1998-11-01,90.68
1998-12-01,91.82
1999-01-01,91.07
1999-02-01,90.8
1999-03-01,90.03
1999-04-01,88.82
1999-05-01,88.2
1999-06-01,87.83
1999-07-01,87.21
1999-08-01,88.28
1999-09-01,87.53
1999-10-01,88.34
1999-11-01,86.37
1999-12-01,85.78
2000-01-01,85.35
2000-02-01,84.86
2000-03-01,83.96
2000-04-01,84.91
2000-05-01,84.8
2000-06-01,86.09
2000-07-01,86.37
2000-08-01,84.79
2000-09-01,84.91
2000-10-01,85.19
2000-11-01,85.22
2000-12-01,87.15
2001-01-01,88.08
2001-02-01,86.9
2001-03-01,86.74
2001-04-01,86.55
2001-05-01,85.51
2001-06-01,85.52
2001-07-01,86.58
2001-08-01,87.38
