date,value
1994-01-01,109.67
1994-02-01,105.96
1994-03-01,103.62
1994-04-01,101.97
1994-05-01,101.49
1994-06-01,100.99
1994-07-01,100.58
1994-08-01,100.54
1994-09-01,101.84
1994-10-01,101.53
1994-11-01,100.99
1994-12-01,99.91
1995-01-01,98.47
1995-02-01,99.16
1995-03-01,97.92
1995-04-01,98.9
1995-05-01,100.14
1995-06-01,98.63
1995-07-01,100.1
1995-08-01,100.99
1995-09-01,101.7
1995-10-01,101.51
1995-11-01,101.67
1995-12-01,100.36
1996-01-01,100.41
1996-02-01,99.5
1996-03-01,100.27
1996-04-01,100.62
1996-05-01,100.03
1996-06-01,100.35
1996-07-01,99.89
1996-08-01,99.23
1996-09-01,99.37
1996-10-01,100.9
1996-11-01,102.02
1996-12-01,100.42
1997-01-01,101.64
1997-02-01,101.83
1997-03-01,100.75
1997-04-01,98.96
1997-05-01,99.73
1997-06-01,99.35
1997-07-01,100.21
1997-08-01,99.8
1997-09-01,99.75
1997-10-01,99.67
1997-11-01,98.15
1997-12-01,98.29
1998-01-01,98.54
1998-02-01,98.31
1998-03-01,99.42
1998-04-01,98.1
1998-05-01,97.35
1998-06-01,96.64
1998-07-01,95.29
1998-08-01,92.56
1998-09-01,92.2
1998-10-01,90.05
1998-11-01,90.25
1998-12-01,89.58
1999-01-01,90.91
1999-02-01,92.76
1999-03-01,92.12
1999-04-01,93.72
1999-05-01,95.83
1999-06-01,95.7
1999-07-01,94.49
1999-08-01,93.66
1999-09-01,94.3
1999-10-01,94.12
1999-11-01,94.79
1999-12-01,94.36
2000-01-01,95.55
2000-02-01,95.98
2000-03-01,95.52
2000-04-01,94.83
2000-05-01,94.05
2000-06-01,95.08
2000-07-01,95.25
2000-08-01,95.04
2000-09-01,95.2
2000-10-01,93.94
2000-11-01,92.4
2000-12-01,93.29
2001-01-01,93.79
2001-02-01,92.93
2001-03-01,91.3
2001-04-01,91.85
2001-05-01,93.3
2001-06-01,94.55
2001-07-01,94.44
2001-08-01,93.13
2001-09-01,91.3
2001-10-01,90.91
2001-11-01,89.02
2001-12-01,90.43
2002-01-01,89.42
2002-02-01,90.14
2002-03-01,90.69
2002-04-01,91.0
2002-05-01,92.57
2002-06-01,93.42
2002-07-01,92.51
2002-08-01,91.5
2002-09-01,91.12
2002-10-01,91.24
2002-11-01,91.45
2002-12-01,91.73
2003-01-01,92.73
2003-02-01,94.62
2003-03-01,96.85
2003-04-01,97.04
2003-05-01,101.68
2003-06-01,103.81
2003-07-01,102.24
2003-08-01,101.29
2003-09-01,103.14
2003-10-01,105.32
2003-11-01,106.67
2003-12-01,106.07
2004-01-01,106.49
2004-02-01,103.5
2004-03-01,103.76
2004-04-01,103.05
2004-05-01,101.16
2004-06-01,102.15
2004-07-01,104.81
2004-08-01,105.24
2004-09-01,107.06
2004-10-01,109.91
2004-11-01,114.19
2004-12-01,111.45
2005-01-01,110.91
2005-02-01,109.33
2005-03-01,111.18
2005-04-01,109.6
2005-05-01,108.14
2005-06-01,110.22
2005-07-01,112.02
2005-08-01,113.09
2005-09-01,115.64
2005-10-01,115.58
2005-11-01,115.79
2005-12-01,117.77
2006-01-01,117.39
2006-02-01,118.02
2006-03-01,117.42
2006-04-01,118.22
2006-05-01,121.15
2006-06-01,121.01
2006-07-01,119.2
2006-08-01,119.77
2006-09-01,119.83
2006-10-01,118.74
2006-11-01,117.67
2006-12-01,115.41
2007-01-01,113.14
2007-02-01,113.73
2007-03-01,113.92
2007-04-01,116.78
2007-05-01,120.87
2007-06-01,123.91
2007-07-01,124.93
2007-08-01,123.81
2007-09-01,126.86
2007-10-01,132.0
2007-11-01,132.34
2007-12-01,127.33
2008-01-01,125.17
2008-02-01,125.75
2008-03-01,124.14
2008-04-01,122.39
2008-05-01,125.03
2008-06-01,122.7
2008-07-01,122.52
2008-08-01,119.07
2008-09-01,119.86
2008-10-01,109.65
2008-11-01,108.04
2008-12-01,105.97
2009-01-01,106.46
2009-02-01,106.14
2009-03-01,104.91
2009-04-01,106.65
2009-05-01,113.13
2009-06-01,115.16
2009-07-01,114.82
2009-08-01,117.76
2009-09-01,117.87
2009-10-01,120.14
2009-11-01,119.64
2009-12-01,120.15
2010-01-01,121.62
2010-02-01,121.03
2010-03-01,124.35
2010-04-01,126.8
2010-05-01,124.23
2010-06-01,124.89
2010-07-01,123.79
2010-08-01,123.27
2010-09-01,123.44
2010-10-01,123.96
2010-11-01,124.71
2010-12-01,125.45
2011-01-01,126.48
2011-02-01,126.4
2011-03-01,127.85
2011-04-01,129.25
2011-05-01,128.24
2011-06-01,126.11
2011-07-01,128.83
2011-08-01,125.53
2011-09-01,124.34
2011-10-01,122.75
2011-11-01,122.55
2011-12-01,122.64
2012-01-01,123.74
2012-02-01,124.82
2012-03-01,125.38
2012-04-01,125.86
2012-05-01,124.63
2012-06-01,122.87
2012-07-01,124.44
2012-08-01,126.39
2012-09-01,127.02
2012-10-01,125.86
2012-11-01,124.85
2012-12-01,124.67
2013-01-01,124.15
2013-02-01,122.9
2013-03-01,121.47
2013-04-01,121.85
2013-05-01,121.96
2013-06-01,120.79
2013-07-01,119.91
2013-08-01,119.55
2013-09-01,119.99
2013-10-01,119.1
2013-11-01,118.15
2013-12-01,115.94
2014-01-01,113.25
2014-02-01,112.42
2014-03-01,111.99
2014-04-01,113.17
2014-05-01,114.45
2014-06-01,115.13
2014-07-01,116.06
2014-08-01,114.31
2014-09-01,114.07
2014-10-01,112.65
2014-11-01,112.13
2014-12-01,110.64
2015-01-01,106.89
2015-02-01,103.92
2015-03-01,104.22
2015-04-01,105.81
2015-05-01,107.36
2015-06-01,105.99
2015-07-01,102.54
2015-08-01,100.87
2015-09-01,100.03
2015-10-01,101.27
2015-11-01,100.49
2015-12-01,97.2
2016-01-01,94.71
2016-02-01,97.03
2016-03-01,100.9
2016-04-01,103.45
2016-05-01,103.31
2016-06-01,103.87
2016-07-01,102.97
2016-08-01,102.7
2016-09-01,101.91
