date,value
1989-01-01,99.85764
1989-02-01,100.0806
1989-03-01,100.3009
1989-04-01,100.4643
1989-05-01,100.5205
1989-06-01,100.4682
1989-07-01,100.3194
1989-08-01,100.1002
1989-09-01,99.83008
1989-10-01,99.53866
1989-11-01,99.26311
1989-12-01,99.03455
1990-01-01,98.88626
1990-02-01,98.84408
1990-03-01,98.89718
1990-04-01,99.01931
1990-05-01,99.17293
1990-06-01,99.31767
1990-07-01,99.41981
1990-08-01,99.45512
1990-09-01,99.45364
1990-10-01,99.45819
1990-11-01,99.50523
1990-12-01,99.5903
1991-01-01,99.69813
1991-02-01,99.80518
1991-03-01,99.88113
1991-04-01,99.8915
1991-05-01,99.79861
1991-06-01,99.59902
1991-07-01,99.29808
1991-08-01,98.91255
1991-09-01,98.50634
1991-10-01,98.15261
1991-11-01,97.91051
1991-12-01,97.78811
1992-01-01,97.78342
1992-02-01,97.87964
1992-03-01,98.02804
1992-04-01,98.17981
1992-05-01,98.29921
1992-06-01,98.39447
1992-07-01,98.48379
1992-08-01,98.59518
1992-09-01,98.7403
1992-10-01,98.92519
1992-11-01,99.14793
1992-12-01,99.37816
1993-01-01,99.58073
1993-02-01,99.73195
1993-03-01,99.82343
1993-04-01,99.85924
1993-05-01,99.85239
1993-06-01,99.8235
1993-07-01,99.79636
1993-08-01,99.7936
1993-09-01,99.82845
1993-10-01,99.91148
1993-11-01,100.0475
1993-12-01,100.2154
1994-01-01,100.3924
1994-02-01,100.559
1994-03-01,100.7075
1994-04-01,100.832
1994-05-01,100.931
1994-06-01,101.0227
1994-07-01,101.1159
1994-08-01,101.2012
1994-09-01,101.2527
1994-10-01,101.2389
1994-11-01,101.1348
1994-12-01,100.9359
1995-01-01,100.6456
1995-02-01,100.2737
1995-03-01,99.85937
1995-04-01,99.44316
1995-05-01,99.05779
1995-06-01,98.73547
1995-07-01,98.50622
1995-08-01,98.37872
1995-09-01,98.34491
1995-10-01,98.38587
1995-11-01,98.48172
1995-12-01,98.62975
1996-01-01,98.82065
1996-02-01,99.04015
1996-03-01,99.26865
1996-04-01,99.49181
1996-05-01,99.69486
1996-06-01,99.86725
1996-07-01,100.0032
1996-08-01,100.1006
1996-09-01,100.1859
1996-10-01,100.2827
1996-11-01,100.4019
1996-12-01,100.5347
1997-01-01,100.6636
1997-02-01,100.7613
1997-03-01,100.8214
1997-04-01,100.8359
1997-05-01,100.7943
1997-06-01,100.6999
1997-07-01,100.5549
1997-08-01,100.3618
1997-09-01,100.1164
1997-10-01,99.81528
1997-11-01,99.46696
1997-12-01,99.12227
1998-01-01,98.84873
1998-02-01,98.69384
