date,value
1990-01-01,97138.29
1990-02-01,355085.64
1990-03-01,351.15
1990-04-01,64.75
1990-05-01,97.78
1990-06-01,460.96
1990-07-01,274.79
1990-08-01,394.13
1990-09-01,951.43
1990-10-01,434.46
1990-11-01,1512.1
1990-12-01,1618.59
1991-01-01,1329.1
1991-02-01,179.24
1991-03-01,243.59
1991-04-01,193.85
1991-05-01,217.09
1991-06-01,254.38
1991-07-01,323.06
1991-08-01,712.92
1991-09-01,766.04
1991-10-01,3220.51
1991-11-01,3223.26
1991-12-01,1795.51
1992-01-01,2016.77
1992-02-01,2201.81
1992-03-01,1724.48
1992-04-01,1350.64
1992-05-01,1208.56
1992-06-01,1204.21
1992-07-01,1323.17
1992-08-01,1573.51
1992-09-01,1859.52
1992-10-01,1987.11
1992-11-01,1303.21
1992-12-01,1657.56
1993-01-01,3346.62
1993-02-01,2184.68
1993-03-01,2411.27
1993-04-01,2784.2
1993-05-01,2871.56
1993-06-01,2421.71
1993-07-01,2699.41
1993-08-01,3601.04
1993-09-01,5709.52
1993-10-01,5904.79
1993-11-01,5880.04
1993-12-01,5571.91
1994-01-01,8862.72
1994-02-01,11521.55
1994-03-01,14440.99
1994-04-01,10788.79
1994-05-01,9125.33
1994-06-01,15405.6
1994-07-01,70.8
1994-08-01,55.5
1994-09-01,57.33
1994-10-01,64.76
1994-11-01,65.45
1994-12-01,49.86
1995-01-01,46.14
1995-02-01,56.28
1995-03-01,65.73
1995-04-01,85.43
1995-05-01,60.94
1995-06-01,60.8
1995-07-01,60.4
1995-08-01,50.87
1995-09-01,50.37
1995-10-01,42.99
1995-11-01,41.91
1995-12-01,40.25
1996-01-01,33.93
1996-02-01,34.38
1996-03-01,29.84
1996-04-01,25.97
1996-05-01,28.75
1996-06-01,24.4
1996-07-01,22.9
1996-08-01,24.06
1996-09-01,25.05
1996-10-01,22.95
1996-11-01,24.9
1996-12-01,23.0
1997-01-01,21.3
1997-02-01,25.92
1997-03-01,23.76
1997-04-01,20.7
1997-05-01,21.84
1997-06-01,20.7
1997-07-01,18.74
1997-08-01,20.7
1997-09-01,19.67
1997-10-01,38.98
1997-11-01,46.02
1997-12-01,38.74
1998-01-01,34.5
1998-02-01,34.5
1998-03-01,28.0
1998-04-01,23.25
1998-05-01,21.75
1998-06-01,21.0
1998-07-01,19.75
1998-08-01,19.75
1998-09-01,19.0
1998-10-01,19.0
1998-11-01,19.0
1998-12-01,29.0
1999-01-01,25.0
1999-02-01,25.0
1999-03-01,42.0
1999-04-01,32.0
1999-05-01,23.5
1999-06-01,21.0
1999-07-01,19.5
1999-08-01,19.5
1999-09-01,19.0
1999-10-01,19.0
1999-11-01,19.0
1999-12-01,19.0
2000-01-01,19.0
2000-02-01,19.0
2000-03-01,18.5
2000-04-01,18.5
2000-05-01,18.5
2000-06-01,17.5
2000-07-01,16.5
2000-08-01,16.5
2000-09-01,16.5
2000-10-01,16.5
2000-11-01,16.5
2000-12-01,15.75
2001-01-01,15.25
2001-02-01,15.25
2001-03-01,15.75
2001-04-01,16.25
2001-05-01,16.75
2001-06-01,18.25
2001-07-01,19.0
2001-08-01,19.0
2001-09-01,19.0
2001-10-01,19.0
2001-11-01,19.0
2001-12-01,19.0
2002-01-01,19.0
2002-02-01,18.75
2002-03-01,18.5
2002-04-01,18.5
2002-05-01,18.5
2002-06-01,18.5
2002-07-01,18.0
2002-08-01,18.0
2002-09-01,18.0
2002-10-01,21.0
2002-11-01,22.0
2002-12-01,25.0
2003-01-01,25.5
2003-02-01,26.5
2003-03-01,26.5
2003-04-01,26.5
2003-05-01,26.5
2003-06-01,26.0
2003-07-01,24.5
2003-08-01,22.0
2003-09-01,20.0
2003-10-01,19.0
2003-11-01,17.5
2003-12-01,16.5
2004-01-01,16.5
2004-02-01,16.5
2004-03-01,16.25
2004-04-01,16.0
2004-05-01,16.0
2004-06-01,16.0
2004-07-01,16.0
2004-08-01,16.0
2004-09-01,16.25
2004-10-01,16.75
2004-11-01,17.25
2004-12-01,17.75
2005-01-01,18.25
2005-02-01,18.75
2005-03-01,19.25
2005-04-01,19.5
2005-05-01,19.75
2005-06-01,19.75
2005-07-01,19.75
2005-08-01,19.75
2005-09-01,19.5
2005-10-01,19.0
2005-11-01,18.5
2005-12-01,18.0
2006-01-01,17.25
2006-02-01,17.25
2006-03-01,16.5
2006-04-01,15.75
2006-05-01,15.75
2006-06-01,15.25
2006-07-01,14.75
2006-08-01,14.25
2006-09-01,14.25
2006-10-01,13.75
2006-11-01,13.25
2006-12-01,13.25
2007-01-01,13.0
2007-02-01,13.0
2007-03-01,12.75
2007-04-01,12.5
2007-05-01,12.5
2007-06-01,12.0
2007-07-01,11.5
2007-08-01,11.5
2007-09-01,11.25
2007-10-01,11.25
2007-11-01,11.25
2007-12-01,11.25
2008-01-01,11.25
2008-02-01,11.25
2008-03-01,11.25
2008-04-01,11.75
2008-05-01,11.75
2008-06-01,12.25
2008-07-01,13.0
2008-08-01,13.0
2008-09-01,13.75
2008-10-01,13.75
2008-11-01,13.75
2008-12-01,13.75
2009-01-01,12.75
2009-02-01,12.75
2009-03-01,11.25
2009-04-01,10.25
