date,value
1994-01-01,175.05
1994-02-01,171.48
1994-03-01,169.97
1994-04-01,164.51
1994-05-01,160.91
1994-06-01,160.35
1994-07-01,157.73
1994-08-01,162.33
1994-09-01,164.23
1994-10-01,163.44
1994-11-01,165.26
1994-12-01,166.22
1995-01-01,167.1
1995-02-01,164.98
1995-03-01,159.3
1995-04-01,157.13
1995-05-01,156.18
1995-06-01,155.08
1995-07-01,157.08
1995-08-01,161.52
1995-09-01,162.24
1995-10-01,161.0
1995-11-01,161.98
1995-12-01,163.69
1996-01-01,167.91
1996-02-01,162.69
1996-03-01,156.36
1996-04-01,146.92
1996-05-01,142.93
1996-06-01,144.94
1996-07-01,144.1
1996-08-01,139.58
1996-09-01,142.06
1996-10-01,141.32
1996-11-01,137.97
1996-12-01,139.81
1997-01-01,144.89
1997-02-01,155.27
1997-03-01,158.0
1997-04-01,158.99
1997-05-01,157.17
1997-06-01,156.25
1997-07-01,157.96
1997-08-01,156.94
1997-09-01,156.27
1997-10-01,155.39
1997-11-01,150.94
1997-12-01,155.45
1998-01-01,157.94
1998-02-01,156.5
1998-03-01,155.81
1998-04-01,153.43
1998-05-01,152.54
1998-06-01,146.63
1998-07-01,129.72
1998-08-01,129.91
1998-09-01,132.6
1998-10-01,135.87
1998-11-01,140.42
1998-12-01,133.71
1999-01-01,133.12
1999-02-01,133.11
1999-03-01,133.08
1999-04-01,135.12
1999-05-01,134.05
1999-06-01,138.03
1999-07-01,138.11
1999-08-01,134.68
1999-09-01,136.03
1999-10-01,133.92
1999-11-01,134.92
1999-12-01,135.76
2000-01-01,137.53
2000-02-01,134.81
2000-03-01,133.41
2000-04-01,132.56
2000-05-01,128.78
2000-06-01,128.82
2000-07-01,131.55
2000-08-01,132.49
2000-09-01,131.05
2000-10-01,127.19
2000-11-01,124.43
2000-12-01,123.11
2001-01-01,120.94
2001-02-01,121.65
2001-03-01,122.81
2001-04-01,121.43
2001-05-01,123.91
2001-06-01,124.67
2001-07-01,122.54
2001-08-01,117.77
2001-09-01,112.38
2001-10-01,105.3
2001-11-01,101.8
2001-12-01,85.69
2002-01-01,88.01
2002-02-01,90.5
2002-03-01,90.3
2002-04-01,94.44
2002-05-01,101.91
2002-06-01,100.09
2002-07-01,100.03
2002-08-01,96.58
2002-09-01,97.31
2002-10-01,101.97
2002-11-01,107.77
2002-12-01,115.31
2003-01-01,116.73
2003-02-01,121.31
2003-03-01,125.73
2003-04-01,131.86
2003-05-01,126.76
2003-06-01,122.38
2003-07-01,129.84
2003-08-01,134.29
2003-09-01,133.42
2003-10-01,135.23
2003-11-01,138.77
2003-12-01,140.01
2004-01-01,129.29
2004-02-01,132.95
2004-03-01,138.24
2004-04-01,140.15
2004-05-01,136.96
2004-06-01,143.45
2004-07-01,150.33
2004-08-01,143.11
2004-09-01,140.48
2004-10-01,141.97
2004-11-01,146.85
2004-12-01,151.42
2005-01-01,147.17
2005-02-01,145.89
2005-03-01,145.6
2005-04-01,144.62
2005-05-01,141.21
2005-06-01,135.14
2005-07-01,138.52
2005-08-01,141.88
2005-09-01,144.23
2005-10-01,141.11
2005-11-01,141.47
2005-12-01,147.29
2006-01-01,152.1
2006-02-01,152.26
2006-03-01,149.17
2006-04-01,151.45
2006-05-01,142.23
2006-06-01,131.22
2006-07-01,130.53
2006-08-01,132.95
2006-09-01,124.97
2006-10-01,122.2
2006-11-01,126.69
2006-12-01,128.8
2007-01-01,128.73
2007-02-01,127.88
2007-03-01,124.24
2007-04-01,128.05
2007-05-01,129.95
2007-06-01,128.51
2007-07-01,131.27
2007-08-01,127.49
2007-09-01,128.25
2007-10-01,133.36
2007-11-01,131.88
2007-12-01,131.0
2008-01-01,128.7
2008-02-01,117.15
2008-03-01,110.49
2008-04-01,112.44
2008-05-01,115.97
2008-06-01,112.47
2008-07-01,117.33
2008-08-01,121.17
2008-09-01,118.34
2008-10-01,102.54
2008-11-01,102.3
2008-12-01,101.71
2009-01-01,103.98
2009-02-01,105.93
2009-03-01,108.06
2009-04-01,118.1
2009-05-01,123.93
2009-06-01,127.65
2009-07-01,130.08
2009-08-01,128.5
2009-09-01,135.13
2009-10-01,134.0
2009-11-01,132.35
2009-12-01,134.09
2010-01-01,135.88
2010-02-01,134.87
2010-03-01,140.37
2010-04-01,141.22
2010-05-01,140.25
2010-06-01,141.86
2010-07-01,141.49
2010-08-01,144.29
2010-09-01,145.74
2010-10-01,145.2
2010-11-01,144.86
2010-12-01,149.93
2011-01-01,146.84
2011-02-01,139.98
2011-03-01,144.72
2011-04-01,146.69
2011-05-01,144.02
2011-06-01,145.67
2011-07-01,146.64
2011-08-01,140.24
2011-09-01,134.72
2011-10-01,129.0
2011-11-01,126.96
2011-12-01,128.17
2012-01-01,131.76
2012-02-01,136.11
2012-03-01,138.62
2012-04-01,134.95
2012-05-01,131.5
2012-06-01,130.62
2012-07-01,133.4
2012-08-01,132.11
2012-09-01,130.28
2012-10-01,124.87
2012-11-01,123.75
2012-12-01,125.34
2013-01-01,123.22
2013-02-01,123.04
2013-03-01,121.9
2013-04-01,123.25
2013-05-01,119.92
2013-06-01,112.14
2013-07-01,115.39
2013-08-01,113.02
2013-09-01,113.73
2013-10-01,113.26
2013-11-01,111.25
2013-12-01,109.14
2014-01-01,105.45
2014-02-01,105.06
2014-03-01,108.2
2014-04-01,110.26
2014-05-01,111.7
2014-06-01,109.86
2014-07-01,110.71
2014-08-01,111.97
2014-09-01,110.29
2014-10-01,110.5
2014-11-01,112.04
2014-12-01,109.67
2015-01-01,111.66
2015-02-01,112.68
2015-03-01,111.58
