date,value
1994-01-01,137.61
1994-02-01,135.75
1994-03-01,136.61
1994-04-01,135.71
1994-05-01,135.46
1994-06-01,136.91
1994-07-01,129.15
1994-08-01,135.56
1994-09-01,141.68
1994-10-01,147.36
1994-11-01,152.57
1994-12-01,155.2
1995-01-01,157.76
1995-02-01,158.83
1995-03-01,149.11
1995-04-01,146.48
1995-05-01,152.1
1995-06-01,152.07
1995-07-01,152.99
1995-08-01,154.98
1995-09-01,155.72
1995-10-01,155.4
1995-11-01,157.7
1995-12-01,159.93
1996-01-01,161.19
1996-02-01,161.44
1996-03-01,160.86
1996-04-01,162.33
1996-05-01,163.75
1996-06-01,164.72
1996-07-01,164.91
1996-08-01,163.41
1996-09-01,163.1
1996-10-01,162.94
1996-11-01,161.78
1996-12-01,162.61
1997-01-01,164.95
1997-02-01,166.96
1997-03-01,167.3
1997-04-01,168.25
1997-05-01,166.75
1997-06-01,166.44
1997-07-01,167.4
1997-08-01,168.14
1997-09-01,166.32
1997-10-01,165.15
1997-11-01,164.97
1997-12-01,168.75
1998-01-01,171.47
1998-02-01,169.47
1998-03-01,168.67
1998-04-01,167.15
1998-05-01,166.69
1998-06-01,167.18
1998-07-01,166.07
1998-08-01,164.38
1998-09-01,159.9
1998-10-01,155.31
1998-11-01,155.28
1998-12-01,153.48
1999-01-01,123.12
1999-02-01,98.78
1999-03-01,101.96
1999-04-01,114.6
1999-05-01,116.38
1999-06-01,111.93
1999-07-01,110.95
1999-08-01,105.38
1999-09-01,104.66
1999-10-01,101.38
1999-11-01,105.23
1999-12-01,111.18
2000-01-01,113.85
2000-02-01,115.87
2000-03-01,119.26
2000-04-01,118.76
2000-05-01,116.87
2000-06-01,116.23
2000-07-01,119.1
2000-08-01,121.39
2000-09-01,120.62
2000-10-01,118.99
2000-11-01,115.38
2000-12-01,113.56
2001-01-01,113.53
2001-02-01,111.65
2001-03-01,108.18
2001-04-01,104.06
2001-05-01,100.18
2001-06-01,97.64
2001-07-01,95.79
2001-08-01,93.32
2001-09-01,87.57
2001-10-01,86.38
2001-11-01,94.0
2001-12-01,102.05
2002-01-01,102.39
2002-02-01,106.66
2002-03-01,111.23
2002-04-01,113.17
2002-05-01,105.43
2002-06-01,95.96
2002-07-01,88.62
2002-08-01,83.76
2002-09-01,79.04
2002-10-01,70.12
2002-11-01,75.62
2002-12-01,75.55
2003-01-01,79.82
2003-02-01,76.95
2003-03-01,80.15
2003-04-01,88.77
2003-05-01,92.18
2003-06-01,94.08
2003-07-01,95.32
2003-08-01,92.4
2003-09-01,94.76
2003-10-01,95.11
2003-11-01,93.77
2003-12-01,92.25
2004-01-01,93.78
2004-02-01,91.54
2004-03-01,93.25
2004-04-01,93.77
2004-05-01,89.13
2004-06-01,87.77
2004-07-01,90.8
2004-08-01,92.78
2004-09-01,96.23
2004-10-01,96.66
2004-11-01,97.51
2004-12-01,99.54
2005-01-01,101.36
2005-02-01,105.1
2005-03-01,100.63
2005-04-01,106.77
2005-05-01,113.26
2005-06-01,116.44
2005-07-01,119.01
2005-08-01,118.21
2005-09-01,121.07
2005-10-01,125.3
2005-11-01,129.77
2005-12-01,125.78
2006-01-01,125.18
2006-02-01,132.42
2006-03-01,132.88
2006-04-01,132.7
2006-05-01,127.62
2006-06-01,124.09
2006-07-01,127.59
2006-08-01,128.54
2006-09-01,128.51
2006-10-01,130.33
2006-11-01,129.05
2006-12-01,127.92
2007-01-01,129.96
2007-02-01,132.68
2007-03-01,132.09
2007-04-01,134.15
2007-05-01,136.97
2007-06-01,140.91
2007-07-01,143.59
2007-08-01,138.61
2007-09-01,141.31
2007-10-01,147.22
2007-11-01,148.2
2007-12-01,147.43
2008-01-01,147.69
2008-02-01,150.43
2008-03-01,149.67
2008-04-01,150.27
2008-05-01,154.31
2008-06-01,157.97
2008-07-01,159.93
2008-08-01,161.95
2008-09-01,149.11
2008-10-01,128.53
2008-11-01,127.84
2008-12-01,120.61
2009-01-01,126.57
2009-02-01,128.91
2009-03-01,129.59
2009-04-01,134.11
2009-05-01,141.18
2009-06-01,148.38
2009-07-01,150.19
2009-08-01,156.1
2009-09-01,156.74
2009-10-01,162.65
2009-11-01,163.11
2009-12-01,162.21
2010-01-01,160.96
2010-02-01,158.08
2010-03-01,163.18
2010-04-01,166.38
2010-05-01,165.9
2010-06-01,167.88
2010-07-01,168.38
2010-08-01,167.57
2010-09-01,170.29
2010-10-01,170.53
2010-11-01,169.25
2010-12-01,173.1
2011-01-01,174.69
2011-02-01,174.61
2011-03-01,174.51
2011-04-01,180.95
2011-05-01,178.2
2011-06-01,180.84
2011-07-01,183.34
2011-08-01,180.05
2011-09-01,168.9
2011-10-01,167.04
2011-11-01,167.53
2011-12-01,165.14
2012-01-01,170.02
2012-02-01,174.88
2012-03-01,167.53
2012-04-01,162.94
2012-05-01,155.05
2012-06-01,151.97
2012-07-01,154.58
2012-08-01,153.66
2012-09-01,152.12
2012-10-01,152.07
2012-11-01,151.08
2012-12-01,150.2
2013-01-01,154.69
2013-02-01,159.94
2013-03-01,161.32
2013-04-01,160.48
2013-05-01,158.96
2013-06-01,149.65
2013-07-01,145.04
2013-08-01,139.17
2013-09-01,143.29
2013-10-01,148.38
2013-11-01,143.51
2013-12-01,141.66
2014-01-01,141.74
2014-02-01,143.13
2014-03-01,147.21
2014-04-01,153.83
2014-05-01,154.9
2014-06-01,154.82
2014-07-01,155.5
2014-08-01,153.68
2014-09-01,151.83
2014-10-01,146.52
2014-11-01,143.02
2014-12-01,141.37
2015-01-01,146.29
2015-02-01,138.98
2015-03-01,127.75
2015-04-01,131.6
2015-05-01,130.84
2015-06-01,129.74
2015-07-01,127.63
2015-08-01,118.36
2015-09-01,107.54
2015-10-01,108.07
2015-11-01,113.83
2015-12-01,113.51
2016-01-01,113.12
