date,value
1994-01-01,120.02
1994-02-01,119.07
1994-03-01,117.2
1994-04-01,116.18
1994-05-01,115.62
1994-06-01,114.44
1994-07-01,113.58
1994-08-01,114.33
1994-09-01,113.07
1994-10-01,113.27
1994-11-01,113.68
1994-12-01,114.76
1995-01-01,113.63
1995-02-01,113.88
1995-03-01,110.1
1995-04-01,107.98
1995-05-01,108.88
1995-06-01,108.65
1995-07-01,110.12
1995-08-01,112.64
1995-09-01,113.8
1995-10-01,114.02
1995-11-01,114.21
1995-12-01,115.29
1996-01-01,118.69
1996-02-01,119.71
1996-03-01,117.22
1996-04-01,118.15
1996-05-01,118.11
1996-06-01,118.7
1996-07-01,119.22
1996-08-01,118.24
1996-09-01,119.23
1996-10-01,120.7
1996-11-01,120.06
1996-12-01,120.76
1997-01-01,122.92
1997-02-01,125.86
1997-03-01,124.9
1997-04-01,124.93
1997-05-01,122.64
1997-06-01,121.03
1997-07-01,120.3
1997-08-01,113.96
1997-09-01,104.89
1997-10-01,89.7
1997-11-01,96.78
1997-12-01,73.68
1998-01-01,42.02
1998-02-01,48.14
1998-03-01,47.93
1998-04-01,58.96
1998-05-01,51.97
1998-06-01,40.17
1998-07-01,41.44
1998-08-01,51.05
1998-09-01,56.79
1998-10-01,69.34
1998-11-01,77.05
1998-12-01,77.75
1999-01-01,71.55
1999-02-01,71.77
1999-03-01,71.51
1999-04-01,73.14
1999-05-01,79.26
1999-06-01,85.67
1999-07-01,92.17
1999-08-01,81.63
1999-09-01,71.83
1999-10-01,78.26
1999-11-01,84.68
1999-12-01,84.19
2000-01-01,83.77
2000-02-01,83.19
2000-03-01,82.09
2000-04-01,79.41
2000-05-01,75.84
2000-06-01,72.84
2000-07-01,69.76
2000-08-01,76.6
2000-09-01,75.16
2000-10-01,74.18
2000-11-01,72.23
2000-12-01,72.64
2001-01-01,72.67
2001-02-01,72.16
2001-03-01,69.92
2001-04-01,65.02
2001-05-01,64.71
2001-06-01,66.03
2001-07-01,70.63
2001-08-01,83.83
2001-09-01,80.75
2001-10-01,75.61
2001-11-01,73.88
2001-12-01,77.94
2002-01-01,79.33
2002-02-01,82.01
2002-03-01,83.96
2002-04-01,86.88
2002-05-01,89.42
2002-06-01,92.33
2002-07-01,88.64
2002-08-01,89.99
2002-09-01,90.4
2002-10-01,89.75
2002-11-01,91.01
2002-12-01,93.15
2003-01-01,92.42
2003-02-01,92.35
2003-03-01,91.6
2003-04-01,92.92
2003-05-01,95.29
2003-06-01,97.62
2003-07-01,96.95
2003-08-01,95.99
2003-09-01,95.57
2003-10-01,94.23
